"","seqn","sddsrvyr","ridstatr","riagendr","ridageyr","ridreth1","ridexmon","dmdcitzn","dmdeduc2","dmdmartl","sialang","siaproxy","siaintrp","fialang","fiaproxy","fiaintrp","mialang","miaproxy","miaintrp","dmdhhsiz","dmdfmsiz","dmdhrgnd","dmdhrage","dmdhredu","dmdhrmar","wtint2yr","wtmec2yr","sdmvpsu","sdmvstra","indhhin2","indfmin2","indfmpir","year"
"7719",49193,5,2,1,64,1,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,60,4,1,9618.801295,9947.063398,2,65,14,14,5,"2007-2008"
"7727",49201,5,2,1,62,3,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,62,3,1,54670.919335,54542.521213,1,63,7,7,2.92,"2007-2008"
"7742",49216,5,2,2,36,1,1,2,4,1,2,2,2,1,2,2,2,2,2,5,5,2,32,3,1,14632.455792,14474.177145,1,65,15,15,5,"2007-2008"
"7746",49220,5,2,2,52,5,1,1,1,1,1,2,1,1,2,1,1,2,2,5,5,2,52,1,1,22920.716524,23747.294888,2,72,5,5,0.97,"2007-2008"
"7753",49227,5,2,2,48,2,2,1,5,1,1,2,2,1,2,2,1,2,2,3,3,2,48,5,1,23128.209132,22855.944929,2,61,15,15,5,"2007-2008"
"7756",49230,5,2,2,49,2,1,2,1,1,2,2,2,2,2,2,2,2,2,6,6,1,49,1,1,21624.148718,21369.590245,1,66,3,3,0.4,"2007-2008"
"7767",49241,5,2,1,35,5,1,2,5,1,1,2,2,1,2,2,1,2,2,3,3,1,35,5,1,65271.221187,66969.065202,2,68,15,15,5,"2007-2008"
"7772",49246,5,2,2,26,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,2,26,3,1,43459.916301,43833.210449,1,60,8,8,2.57,"2007-2008"
"7773",49247,5,2,2,74,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,80,4,1,40924.771529,39781.287733,2,63,15,15,5,"2007-2008"
"7776",49250,5,2,2,65,4,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,65,3,1,11494.14765,11111.658746,2,67,3,3,0.73,"2007-2008"
"7778",49252,5,2,1,34,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,34,5,1,104960.022127,107690.256709,2,65,15,15,5,"2007-2008"
"7782",49256,5,2,1,58,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,58,3,1,25211.307341,27716.515754,2,59,6,6,2.14,"2007-2008"
"7785",49259,5,2,2,45,3,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,44,3,1,122442.454552,121566.81103,2,60,14,14,5,"2007-2008"
"7791",49265,5,2,2,46,1,1,2,1,1,2,2,2,2,2,2,2,2,2,7,7,1,52,2,1,18487.102064,19095.123688,2,72,6,6,0.7,"2007-2008"
"7795",49269,5,2,1,39,4,1,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,39,3,1,31630.296847,33289.117388,2,65,7,7,2.03,"2007-2008"
"7811",49285,5,2,2,64,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,64,2,1,65649.874321,67486.437667,2,67,10,10,4.64,"2007-2008"
"7815",49289,5,2,2,43,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,43,5,1,79169.180089,82329.908711,1,64,15,15,5,"2007-2008"
"7817",49291,5,2,1,36,1,1,2,1,5,2,2,2,2,2,2,2,2,2,7,7,1,43,1,1,27917.248357,33919.825843,1,69,5,5,0.71,"2007-2008"
"7818",49292,5,2,2,60,1,1,2,5,1,2,2,1,2,2,1,2,2,2,5,5,1,62,5,1,8030.083171,8151.390909,1,66,5,5,0.83,"2007-2008"
"7820",49294,5,2,2,59,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,59,5,1,36735.918342,38824.747126,1,71,4,4,1.39,"2007-2008"
"7823",49297,5,2,2,50,1,1,1,3,1,2,2,2,2,2,2,1,2,2,3,3,1,65,3,1,14000.793521,14209.718725,1,72,9,9,3.26,"2007-2008"
"7825",49299,5,2,1,51,4,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,51,4,1,31658.20801,32322.736545,2,61,7,7,1.98,"2007-2008"
"7836",49310,5,2,2,22,2,1,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,24,5,1,18087.767685,18761.234891,2,68,2,2,0.34,"2007-2008"
"7842",49316,5,2,2,46,3,1,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,46,4,1,105878.353501,105858.489084,1,69,14,14,5,"2007-2008"
"7848",49322,5,2,2,30,1,1,1,4,1,1,2,2,1,2,2,1,2,2,5,5,1,32,4,1,22720.683627,22474.914966,1,71,7,7,1.45,"2007-2008"
"7850",49324,5,2,1,58,1,1,1,1,1,1,2,2,1,2,2,1,2,2,4,4,2,55,4,1,16143.008083,17312.522839,1,66,5,5,0.97,"2007-2008"
"7874",49348,5,2,2,41,4,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,41,5,1,24764.43774,24660.990838,1,65,14,14,4.36,"2007-2008"
"7877",49351,5,2,1,31,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,31,3,1,72819.865509,74814.454893,2,62,8,8,2.36,"2007-2008"
"7889",49363,5,2,1,62,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,62,5,1,52939.841053,51794.690018,1,60,15,15,5,"2007-2008"
"7892",49366,5,2,2,74,2,2,1,1,1,1,2,2,1,2,2,1,2,2,5,5,1,74,1,1,7509.824737,7916.341703,1,60,7,7,1.66,"2007-2008"
"7894",49368,5,2,2,35,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,35,5,1,68890.092554,71392.693555,1,65,15,15,5,"2007-2008"
"7900",49374,5,2,2,54,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,57,5,1,94583.356038,94282.945642,1,67,10,10,4.75,"2007-2008"
"7905",49379,5,2,2,47,3,2,1,5,1,1,2,2,1,2,2,1,2,2,3,3,2,47,5,1,97373.946729,99236.780996,2,63,15,15,5,"2007-2008"
"7908",49382,5,2,2,23,4,2,1,4,5,1,2,2,1,2,2,1,2,2,3,3,1,55,3,1,26988.273006,27871.569718,1,63,9,9,3.49,"2007-2008"
"7917",49391,5,2,1,59,4,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,59,4,1,20345.89528,20526.889228,1,63,15,15,5,"2007-2008"
"7918",49392,5,2,1,62,4,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,62,5,1,7750.960967,7944.069793,2,67,15,15,5,"2007-2008"
"7919",49393,5,2,1,49,4,2,1,4,3,1,2,2,1,2,2,1,2,2,4,4,2,71,2,1,38539.486192,38325.910723,2,65,6,6,1.42,"2007-2008"
"7921",49395,5,2,2,48,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,2,48,4,1,125264.642839,126073.527507,2,61,15,15,5,"2007-2008"
"7932",49406,5,2,1,39,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,39,4,1,88648.424128,92475.757372,1,69,14,14,4.36,"2007-2008"
"7954",49428,5,2,1,36,3,2,1,3,1,1,2,2,1,2,2,1,2,2,7,7,1,36,3,1,23077.546253,23260.828945,1,61,5,5,0.58,"2007-2008"
"7955",49429,5,2,1,20,5,1,1,2,5,1,2,2,1,2,2,1,2,2,4,4,1,50,2,1,24342.505253,24655.376656,2,68,15,15,4.72,"2007-2008"
